part,table,insurer,year,hb_context,hb_metric,hb_value,status,iris_metric,iris_lob,iris_cob,iris_value,ratio
Part I,2,TATA AIA Life Insurance Company Ltd.,2020-21,,2020-21,11105.0859,ok,total_premium__inr,Life,All Classes,,
Part I,2,TATA AIA Life Insurance Company Ltd.,2021-22,,2021-22,14445.026636818,ok,total_premium__inr,Life,All Classes,,
Part I,2,TATA AIA Life Insurance Company Ltd.,2022-23,,2022-23,20503.5015,ok,total_premium__inr,Life,All Classes,,
Part I,2,TATA AIA Life Insurance Company Ltd.,2023-24,,2023-24,25691.8248,ok,total_premium__inr,Life,All Classes,,
Part I,2,TATA AIA Life Insurance Company Ltd.,2024-25,,2024-25,31483.6,ok,total_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2015-16,,2015-16,97891.5096,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2016-17,,2016-17,124583.3126,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2017-18,,2017-18,134671.696,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2018-19,,2018-19,142335.95799999998,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2019-20,,2019-20,178276.2387,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2020-21,,2020-21,184429.5502382,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2021-22,,2021-22,198932.1753,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2022-23,,2022-23,232050.599009,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2023-24,,2023-24,222671.3970698,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Life Insurance Corporation of India,2024-25,,2024-25,226785.47782539998,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Acko Life Insurance Ltd,2023-24,,2023-24,36.519222276,ok,total_premium__inr,Life,All Classes,,
Part I,3,Acko Life Insurance Ltd,2024-25,,2024-25,63.647693968999995,ok,total_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2015-16,,2015-16,2220.3071,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2016-17,,2016-17,2534.255,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2017-18,,2017-18,2662.803,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2018-19,,2018-19,3917.0697999999998,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2019-20,,2019-20,3657.2158,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2020-21,,2020-21,4563.6839,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2021-22,,2021-22,5664.947099999999,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2022-23,,2022-23,7672.741599999999,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2023-24,,2023-24,8099.675000000001,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aditya Birla Sun Life Insurance Company Ltd.,2024-25,,2024-25,10219.8106836,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2015-16,,2015-16,588.3969,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2016-17,,2016-17,793.5508763,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2017-18,,2017-18,833.0259,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2018-19,,2018-19,806.6204,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2019-20,,2019-20,560.5024,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2020-21,,2020-21,631.7377,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2021-22,,2021-22,816.428285,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2022-23,,2022-23,911.3995300000001,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2023-24,,2023-24,1200.5720133,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Ageas Federal Life Insurance Company Ltd.,2024-25,,2024-25,1338.2615976,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2015-16,,2015-16,320.8047,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2016-17,,2016-17,243.91332580000002,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2017-18,,2017-18,325.5706,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2018-19,,2018-19,283.8158,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2019-20,,2019-20,217.5883,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2020-21,,2020-21,220.1127803,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2021-22,,2021-22,292.67494469999997,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2022-23,,2022-23,339.06163369999996,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2023-24,,2023-24,357.85227549999996,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Aviva Life Insurance Company India Ltd.,2024-25,,2024-25,304.6687938,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2015-16,,2015-16,2884.5194,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2016-17,,2016-17,3290.2617560999997,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2017-18,,2017-18,4291.1386999999995,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2018-19,,2018-19,4922.831099999999,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2019-20,,2019-20,5179.0075,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2020-21,,2020-21,6313.2339,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2021-22,,2021-22,9136.4406351,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2022-23,,2022-23,10737.787947,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2023-24,,2023-24,11493.8458802,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bajaj Allianz Life Insurance Company Ltd.,2024-25,,2024-25,12292.848823600001,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2015-16,,2015-16,136.3279,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2016-17,,2016-17,99.5702356,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2017-18,,2017-18,147.0481,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2018-19,,2018-19,117.6336,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2019-20,,2019-20,91.73230000000001,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2020-21,,2020-21,61.7756,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2021-22,,2021-22,16.6713236,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2022-23,,2022-23,11.4510733,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2023-24,,2023-24,117.6302599,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bandhan Life Insurance Company Ltd.,2024-25,,2024-25,232.6815289,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2015-16,,2015-16,539.4923,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2016-17,,2016-17,608.6092425,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2017-18,,2017-18,730.8631,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2018-19,,2018-19,911.0159,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2019-20,,2019-20,828.5617,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2020-21,,2020-21,782.8449929,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2021-22,,2021-22,935.234177,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2022-23,,2022-23,1016.2888016,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2023-24,,2023-24,780.7315001,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Bharti AXA Life Insurance Company Ltd.,2024-25,,2024-25,741.6559022,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2015-16,,2015-16,859.1827000000001,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2016-17,,2016-17,982.9693995,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2017-18,,2017-18,1227.7448,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2018-19,,2018-19,1460.4876,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2019-20,,2019-20,1527.7370999999998,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2020-21,,2020-21,2301.2512,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2021-22,,2021-22,2795.7339767000003,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2022-23,,2022-23,3716.6372896,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2023-24,,2023-24,2901.0818089000004,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Canara HSBC Life Insurance Company Ltd.,2024-25,,2024-25,3121.5352807000004,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Exide Life Insurance Company Ltd.*,2015-16,,2015-16,632.8522,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Exide Life Insurance Company Ltd.*,2016-17,,2016-17,862.7641277,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Exide Life Insurance Company Ltd.*,2017-18,,2017-18,759.9008,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Exide Life Insurance Company Ltd.*,2018-19,,2018-19,802.1983,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Exide Life Insurance Company Ltd.*,2019-20,,2019-20,888.8832,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Exide Life Insurance Company Ltd.*,2020-21,,2020-21,781.0483,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Exide Life Insurance Company Ltd.*,2021-22,,2021-22,1002.092968,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Exide Life Insurance Company Ltd.*,2022-23,,2022-23,0.0,missing_zero,,,,,
Part I,3,Future Generali India Life Insurance Company,2015-16,,2015-16,255.58739999999997,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Future Generali India Life Insurance Company,2016-17,,2016-17,399.87364565,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Future Generali India Life Insurance Company,2017-18,,2017-18,582.3492,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Future Generali India Life Insurance Company,2018-19,,2018-19,714.9388,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Future Generali India Life Insurance Company,2019-20,,2019-20,767.4983,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Future Generali India Life Insurance Company,2020-21,,2020-21,522.8773,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Future Generali India Life Insurance Company,2021-22,,2021-22,456.96760800000004,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Future Generali India Life Insurance Company,2022-23,,2022-23,699.0676045,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Future Generali India Life Insurance Company,2023-24,,2023-24,609.1829513,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Future Generali India Life Insurance Company,2024-25,,2024-25,1192.6096979,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Go Digit Life Insurance Limited,2023-24,,2023-24,426.3586533,ok,total_premium__inr,Life,All Classes,,
Part I,3,Go Digit Life Insurance Limited,2024-25,,2024-25,1068.8081246000002,ok,total_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2015-16,,2015-16,6487.2216,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2016-17,,2016-17,8696.3553176,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2017-18,,2017-18,11349.6093,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2018-19,,2018-19,14971.4518,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2019-20,,2019-20,17238.4506,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2020-21,,2020-21,20106.6259,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2021-22,,2021-22,24154.818320699997,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2022-23,,2022-23,29085.1415,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2023-24,,2023-24,29631.3599,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,HDFC Life Insurance Company Ltd.,2024-25,,2024-25,33365.3013996,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2015-16,,2015-16,6765.7508,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2016-17,,2016-17,7863.3017141,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2017-18,,2017-18,9211.7511,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2018-19,,2018-19,10364.3554,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2019-20,,2019-20,12487.5204,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2020-21,,2020-21,13226.0633,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2021-22,,2021-22,15502.244659700002,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2022-23,,2022-23,17412.5201858,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2023-24,,2023-24,18678.8242857,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,ICICI Prudential Life Insurance Company Ltd.,2024-25,,2024-25,23230.55,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2015-16,,2015-16,1478.098027,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2016-17,,2016-17,1670.853802361,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2017-18,,2017-18,1496.9733620000002,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2018-19,,2018-19,2072.642336,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2019-20,,2019-20,1866.788216,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2020-21,,2020-21,2050.5697,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2021-22,,2021-22,2766.2129068040003,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2022-23,,2022-23,2958.6779315169997,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2023-24,,2023-24,2975.0118698300003,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,IndiaFirst Life Insurance Company Ltd.,2024-25,,2024-25,2973.3046333189995,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2015-16,,2015-16,2209.6632,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2016-17,,2016-17,2849.7434056,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2017-18,,2017-18,3404.2137,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2018-19,,2018-19,3977.1144999999997,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2019-20,,2019-20,5105.7703,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2020-21,,2020-21,5256.5143581,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2021-22,,2021-22,6142.7654983,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2022-23,,2022-23,7668.6710462,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2023-24,,2023-24,8656.851936411,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,Kotak Mahindra Life Insurance Ltd.,2024-25,,2024-25,8214.373604453001,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,PNB Metlife India Insurance Company Ltd.,2015-16,,2015-16,1003.1667,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,PNB Metlife India Insurance Company Ltd.,2016-17,,2016-17,1148.7844371,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,PNB Metlife India Insurance Company Ltd.,2017-18,,2017-18,1427.0806,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,PNB Metlife India Insurance Company Ltd.,2018-19,,2018-19,1681.8989000000001,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,PNB Metlife India Insurance Company Ltd.,2019-20,,2019-20,1778.6444,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,PNB Metlife India Insurance Company Ltd.,2020-21,,2020-21,1996.3198,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,PNB Metlife India Insurance Company Ltd.,2021-22,,2021-22,2468.0964071000003,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,PNB Metlife India Insurance Company Ltd.,2022-23,,2022-23,3219.4159098,ok,new_business_premium__inr,Life,All Classes,,
Part I,3,PNB Metlife India Insurance Company Ltd.,2023-24,,2023-24,3410.0023649000004,ok,new_business_premium__inr,Life,All Classes,,
